l_dist_mm,r_dist_mm,timestamp
-54141,-52074,590.728
-54162,-52096,590.839
-54183,-52117,590.949
-54205,-52138,591.060
-54226,-52160,591.170
-54248,-52181,591.281
-54269,-52201,591.391
-54287,-52220,591.501
-54309,-52240,591.612
-54333,-52264,591.722
-54356,-52288,591.833
-54379,-52311,591.943
-54401,-52333,592.053
-54423,-52355,592.164
-54444,-52377,592.274
-54465,-52399,592.385
-54487,-52420,592.495
-54510,-52442,592.605
-54533,-52464,592.716
-54555,-52486,592.826
-54576,-52508,592.936
-54597,-52531,593.047
-54618,-52553,593.157
-54640,-52574,593.268
-54662,-52595,593.378
-54683,-52617,593.489
-54705,-52639,593.599
-54726,-52660,593.710
-54747,-52683,593.820
-54770,-52705,593.930
-54792,-52726,594.041
-54814,-52748,594.151
-54835,-52769,594.262
-54857,-52791,594.372
-54880,-52814,594.483
-54903,-52836,594.593
-54925,-52858,594.703
-54947,-52880,594.814
-54967,-52902,594.924
-54989,-52924,595.035
-55010,-52944,595.145
-55033,-52966,595.256
-55054,-52988,595.366
-55076,-53009,595.476
-55095,-53033,595.587
-55113,-53059,595.697
-55128,-53087,595.808
-55143,-53117,595.918
-55156,-53148,596.028
-55168,-53179,596.139
-55180,-53211,596.249
-55192,-53244,596.360
-55204,-53276,596.470
-55215,-53308,596.580
-55226,-53341,596.691
-55237,-53374,596.801
-55248,-53406,596.911
-55259,-53439,597.022
-55270,-53472,597.132
-55281,-53505,597.243
-55291,-53534,597.353
-55301,-53563,597.461
-55309,-53584,597.566
-55314,-53599,597.671
-55317,-53610,597.775
-55318,-53617,597.875
-55319,-53621,597.975
-55320,-53625,598.075
-55321,-53627,598.172
-55322,-53628,598.267
-55323,-53628,598.362
-55323,-53628,598.456
-55323,-53628,598.545
-55323,-53628,598.634
-55323,-53628,598.724
-55323,-53628,598.812
-55323,-53628,598.896
-55323,-53628,598.980
-55323,-53628,599.065
-55323,-53628,599.144
-55323,-53628,599.223
-55323,-53628,599.302
-55323,-53628,599.382
-55323,-53628,599.460
-55323,-53628,599.540
-55323,-53628,599.619
-55323,-53628,599.698
-55323,-53628,599.777
-55323,-53628,599.856
-55323,-53628,599.936
-55323,-53628,600.015
-55323,-53628,600.094
-55323,-53628,600.173
-55323,-53628,600.252
-55323,-53628,600.332
-55323,-53628,600.410
-55323,-53628,600.490
-55323,-53628,600.569
-55323,-53628,600.648
-55323,-53628,600.727
-55323,-53628,600.806
-55323,-53628,600.886
-55323,-53628,600.965
-55323,-53628,601.044
-55323,-53628,601.123
-55323,-53628,601.202
-55323,-53628,601.281
-55323,-53628,601.361
-55323,-53628,601.440
-55323,-53628,601.519
-55323,-53628,601.598
-55323,-53628,601.677
-55323,-53628,601.757
-55323,-53628,601.835
-55323,-53628,601.915
