gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,tacc,timestamp
343092.399986,2055,3,6,34.592289,-112.433284,1589.349000,0.340000,0.190000,-0.880000,19.799999,11.212000,18.540001,1.208000,0.000000,1559171874.532659
343092.599987,2055,3,6,34.592289,-112.433283,1589.266000,0.270000,-0.210000,-0.990000,19.830000,11.229000,18.566999,1.248000,0.000000,1559171874.731826
343092.799987,2055,3,6,34.592288,-112.433284,1588.908000,0.400000,-0.640000,-0.660000,19.860001,11.246000,18.597000,1.040000,0.000000,1559171874.932158
343092.999988,2055,3,6,34.592288,-112.433284,1588.549000,0.100000,-0.020000,-0.360000,19.889999,11.263000,18.629999,1.264000,0.000000,1559171875.132444
343093.199989,2055,3,6,34.592288,-112.433284,1588.630000,0.220000,0.120000,-1.000000,19.950001,11.297000,18.677999,1.288000,0.000000,1559171875.331552
343093.399990,2055,3,6,34.592287,-112.433284,1588.460000,0.100000,0.020000,-0.960000,19.950001,11.297000,18.695999,1.280000,0.000000,1559171875.533173
343093.599990,2055,3,6,34.592287,-112.433284,1588.492000,0.290000,-0.020000,-1.380000,19.980000,11.314000,18.711000,1.304000,0.000000,1559171875.732277
343093.799991,2055,3,6,34.592287,-112.433283,1588.339000,0.390000,0.010000,-1.260000,19.980000,11.314000,18.708000,1.248000,0.000000,1559171875.931435
343093.999992,2055,3,6,34.592287,-112.433283,1588.096000,0.270000,-0.020000,-1.000000,19.980000,11.314000,18.729000,1.248000,0.000000,1559171876.133054
343094.199992,2055,3,6,34.592286,-112.433283,1587.787000,0.190000,-0.270000,-0.730000,20.010000,11.331000,18.750000,1.224000,0.000000,1559171876.333492
343094.399993,2055,3,6,34.592285,-112.433283,1587.601000,0.230000,-0.180000,-0.870000,20.010000,11.331000,18.747000,1.256000,0.000000,1559171876.536360
343094.599994,2055,3,6,34.592285,-112.433283,1587.262000,0.190000,0.060000,-0.620000,20.010000,11.331000,18.753000,1.248000,0.000000,1559171876.734262
343094.799994,2055,3,6,34.592284,-112.433283,1587.172000,0.200000,-0.070000,-0.950000,20.040001,11.348000,18.764999,1.272000,0.000000,1559171876.932049
343094.999995,2055,3,6,34.592284,-112.433283,1586.947000,0.060000,-0.180000,-0.870000,20.070000,11.365000,18.801001,1.272000,0.000000,1559171877.132514
343095.199996,2055,3,5,34.592283,-112.433283,1586.501000,0.110000,-0.090000,-0.520000,20.129999,13.684000,18.861000,1.336000,0.000000,1559171877.330302
343095.399997,2055,3,5,34.592282,-112.433283,1586.153000,0.190000,-0.090000,-0.470000,20.190001,13.725000,18.915001,1.368000,0.000000,1559171877.529409
343095.599997,2055,3,5,34.592281,-112.433283,1585.934000,0.150000,0.120000,-0.680000,20.250000,13.765000,18.981001,1.336000,0.000000,1559171877.728548
343095.799998,2055,3,5,34.592281,-112.433282,1585.624000,-0.020000,0.060000,-0.480000,20.340000,13.827000,19.068001,1.280000,0.000000,1559171877.926521
343095.999999,2055,3,5,34.592279,-112.433282,1585.250000,0.060000,0.010000,-0.490000,20.430000,13.888000,19.134001,1.360000,0.000000,1559171878.128059
343096.199999,2055,3,5,34.592278,-112.433281,1584.847000,0.100000,-0.020000,-0.470000,20.490000,13.929000,19.200001,1.376000,0.000000,1559171878.328391
343096.400000,2055,3,5,34.592277,-112.433281,1584.239000,-0.050000,0.130000,-0.170000,20.549999,13.969000,19.266001,0.896000,0.000000,1559171878.527537
343096.600001,2055,3,5,34.592276,-112.433280,1583.991000,0.230000,-0.090000,-0.560000,20.639999,14.031000,19.344000,1.384000,0.000000,1559171878.726653
343096.800002,2055,3,5,34.592276,-112.433280,1583.512000,0.100000,-0.060000,-0.420000,20.700001,14.071000,19.407000,1.360000,0.000000,1559171878.927008
343097.000002,2055,3,5,34.592275,-112.433279,1583.155000,0.020000,0.150000,-0.510000,20.760000,14.112000,19.461000,1.216000,0.000000,1559171879.127404
343097.200003,2055,3,5,34.592274,-112.433279,1582.860000,0.240000,-0.070000,-0.650000,20.820000,14.153000,19.524000,1.312000,0.000000,1559171879.326528
343097.400004,2055,3,5,34.592274,-112.433279,1582.579000,0.140000,-0.140000,-0.690000,20.940001,14.234000,19.620001,1.320000,0.000000,1559171879.528247
343097.600004,2055,3,5,34.592273,-112.433278,1582.189000,0.120000,0.200000,-0.570000,21.030001,14.296000,19.712999,1.208000,0.000000,1559171879.731819
343097.800005,2055,3,5,34.592272,-112.433278,1581.920000,0.060000,-0.210000,-0.650000,21.120001,14.357000,19.802999,1.280000,0.000000,1559171879.927664
343098.000006,2055,3,5,34.592272,-112.433278,1581.731000,0.220000,-0.330000,-0.940000,21.209999,14.418000,19.899000,1.288000,0.000000,1559171880.128036
343098.200007,2055,3,5,34.592271,-112.433278,1581.321000,0.220000,-0.120000,-0.820000,21.299999,14.479000,19.983000,1.280000,0.000000,1559171880.342293
343098.400007,2055,3,5,34.592270,-112.433277,1580.934000,0.240000,-0.160000,-0.910000,21.389999,14.459000,20.073000,1.280000,0.000000,1559171880.527682
343098.600008,2055,3,5,34.592269,-112.433277,1580.497000,0.170000,-0.420000,-0.720000,21.480000,14.520000,20.150999,1.184000,0.000000,1559171880.727928
343098.800009,2055,3,5,34.592268,-112.433277,1580.083000,0.260000,-0.200000,-0.770000,21.540001,14.561000,20.202000,1.264000,0.000000,1559171880.928403
343099.000009,2055,3,6,34.592267,-112.433278,1579.917000,0.200000,-0.250000,-0.810000,21.540001,12.197000,20.202000,1.208000,0.000000,1559171881.131204
343099.200010,2055,3,6,34.592268,-112.433278,1579.942000,0.400000,-0.010000,-1.280000,21.540001,12.197000,20.214001,1.200000,0.000000,1559171881.332806
343099.400011,2055,3,6,34.592267,-112.433278,1579.726000,0.300000,-0.320000,-1.260000,21.540001,12.197000,20.223000,1.160000,0.000000,1559171881.534400
343099.600012,2055,3,6,34.592267,-112.433278,1579.481000,0.310000,0.050000,-1.130000,21.570000,12.214000,20.232000,1.144000,0.000000,1559171881.733612
343099.800012,2055,3,6,34.592266,-112.433277,1578.994000,0.210000,-0.080000,-0.760000,21.540001,12.197000,20.219999,1.136000,0.000000,1559171881.931415
343100.000013,2055,3,6,34.592265,-112.433277,1578.713000,0.350000,-0.020000,-0.810000,21.540001,12.197000,20.211000,1.168000,0.000000,1559171882.133020
343100.200014,2055,3,6,34.592265,-112.433277,1578.407000,0.190000,-0.030000,-0.800000,21.510000,12.180000,20.172001,1.152000,0.000000,1559171882.332214
343100.400014,2055,3,6,34.592264,-112.433276,1578.052000,0.280000,-0.090000,-0.630000,21.480000,12.163000,20.136000,1.120000,0.000000,1559171882.531387
343100.600015,2055,3,6,34.592264,-112.433276,1577.936000,0.150000,0.040000,-0.650000,21.389999,12.112000,20.058001,1.096000,0.000000,1559171882.732896
343100.800016,2055,3,6,34.592263,-112.433276,1577.803000,0.060000,-0.030000,-0.630000,21.330000,12.078000,19.980000,1.048000,0.000000,1559171882.933283
343101.000017,2055,3,6,34.592263,-112.433276,1577.536000,0.340000,-0.050000,-0.640000,21.270000,12.044000,19.941000,1.088000,0.000000,1559171883.132396
343101.200017,2055,3,6,34.592262,-112.433276,1577.238000,-0.070000,-0.200000,-0.260000,21.270000,12.044000,19.917000,0.800000,0.000000,1559171883.331516
343101.400018,2055,3,6,34.592262,-112.433276,1577.098000,0.060000,0.160000,-0.450000,21.240000,12.027000,19.896000,1.032000,0.000000,1559171883.533113
343101.600019,2055,3,6,34.592262,-112.433276,1577.057000,0.230000,-0.070000,-0.740000,21.209999,12.010000,19.878000,1.112000,0.000000,1559171883.732275
343101.800019,2055,3,6,34.592261,-112.433276,1576.955000,0.170000,-0.030000,-0.730000,21.209999,12.010000,19.857000,1.080000,0.000000,1559171883.932771
343102.000020,2055,3,6,34.592261,-112.433276,1576.936000,0.380000,0.210000,-0.910000,21.180000,11.993000,19.833000,1.032000,0.000000,1559171884.133005
343102.200021,2055,3,6,34.592261,-112.433275,1576.780000,0.330000,-0.020000,-0.770000,21.150000,11.977000,19.809000,1.024000,0.000000,1559171884.333358
343102.400022,2055,3,6,34.592261,-112.433275,1576.705000,0.240000,0.070000,-0.850000,21.120001,11.960000,19.785000,1.024000,0.000000,1559171884.532517
343102.600022,2055,3,6,34.592261,-112.433275,1576.598000,0.470000,0.010000,-0.820000,21.120001,11.960000,19.761000,1.024000,0.000000,1559171884.739669
343102.800023,2055,3,6,34.592261,-112.433275,1576.521000,0.090000,0.250000,-0.820000,21.090000,11.943000,19.740000,0.976000,0.000000,1559171884.932005
343103.000024,2055,3,6,34.592261,-112.433275,1576.445000,0.270000,-0.040000,-0.810000,21.059999,11.926000,19.719000,1.040000,0.000000,1559171885.133636
343103.200024,2055,3,6,34.592260,-112.433275,1576.315000,0.190000,0.020000,-0.630000,21.030001,11.909000,19.688999,1.048000,0.000000,1559171885.331499
343103.400025,2055,3,6,34.592260,-112.433275,1576.242000,0.300000,0.140000,-0.710000,21.000000,11.892000,19.662001,1.040000,0.000000,1559171885.528193
343103.600026,2055,3,6,34.592260,-112.433275,1576.209000,0.170000,-0.300000,-0.790000,21.000000,11.892000,19.635000,1.024000,0.000000,1559171885.727283
343103.800027,2055,3,6,34.592260,-112.433275,1576.199000,0.270000,0.150000,-0.780000,20.969999,11.875000,19.608000,1.040000,0.000000,1559171885.931370
343104.000027,2055,3,6,34.592259,-112.433275,1576.049000,-0.040000,0.020000,-0.570000,20.940001,11.858000,19.577999,0.960000,0.000000,1559171886.133009
343104.200028,2055,3,6,34.592259,-112.433276,1575.875000,0.000000,-0.050000,-0.460000,20.910000,11.841000,19.548000,0.984000,0.000000,1559171886.332098
343104.400029,2055,3,6,34.592259,-112.433276,1575.943000,0.130000,-0.080000,-0.580000,20.820000,11.790000,19.473000,1.024000,0.000000,1559171886.532473
343104.600029,2055,3,6,34.592259,-112.433277,1575.983000,0.110000,0.030000,-0.520000,20.730000,11.739000,19.398001,1.016000,0.000000,1559171886.731633
343104.800030,2055,3,6,34.592259,-112.433278,1576.070000,0.120000,-0.060000,-0.490000,20.639999,11.688000,19.313999,1.008000,0.000000,1559171886.934573
343105.000031,2055,3,6,34.592260,-112.433279,1576.443000,0.400000,-0.180000,-1.160000,20.580000,11.654000,19.245001,1.024000,0.000000,1559171887.132373
343105.200032,2055,3,6,34.592260,-112.433280,1576.545000,0.310000,-0.310000,-1.070000,20.490000,11.603000,19.176001,1.008000,0.000000,1559171887.331490
343105.400032,2055,3,6,34.592260,-112.433281,1576.617000,0.220000,-0.180000,-0.880000,20.400000,11.552000,19.089001,1.024000,0.000000,1559171887.533135
343105.600033,2055,3,6,34.592260,-112.433282,1576.625000,0.070000,-0.020000,-0.600000,20.309999,11.501000,19.002001,1.024000,0.000000,1559171887.732239
343105.800034,2055,3,6,34.592260,-112.433283,1576.622000,0.020000,-0.200000,-0.370000,20.219999,11.450000,18.917999,0.944000,0.000000,1559171887.932684
343106.000034,2055,3,6,34.592260,-112.433283,1576.859000,0.250000,0.180000,-0.630000,20.190001,11.433000,18.870001,1.072000,0.000000,1559171888.132964
343106.200035,2055,3,6,34.592261,-112.433283,1577.043000,0.240000,0.150000,-0.580000,20.160000,11.416000,18.849001,1.096000,0.000000,1559171888.332086
343106.400036,2055,3,6,34.592261,-112.433283,1577.197000,0.080000,0.000000,-0.380000,20.100000,11.382000,18.798000,1.088000,0.000000,1559171888.532571
343106.600037,2055,3,6,34.592261,-112.433284,1577.315000,0.190000,-0.210000,-0.260000,20.100000,11.382000,18.768000,0.944000,0.000000,1559171888.731637
343106.800037,2055,3,6,34.592261,-112.433285,1577.325000,0.120000,-0.170000,0.030000,20.040001,11.348000,18.719999,0.408000,0.000000,1559171888.928226
343107.000038,2055,3,6,34.592262,-112.433286,1577.477000,0.030000,-0.060000,-0.190000,20.010000,11.331000,18.693001,1.072000,0.000000,1559171889.131083
343107.200039,2055,3,6,34.592262,-112.433286,1577.648000,0.140000,0.050000,-0.470000,19.980000,11.314000,18.666000,1.104000,0.000000,1559171889.332707
343107.400039,2055,3,6,34.592262,-112.433287,1577.757000,0.070000,0.140000,-0.390000,19.920000,11.280000,18.606001,1.008000,0.000000,1559171889.533077
343107.600040,2055,3,6,34.592262,-112.433288,1577.883000,0.060000,-0.330000,-0.430000,19.889999,11.263000,18.552000,0.880000,0.000000,1559171889.736668
343107.800041,2055,3,6,34.592263,-112.433289,1578.114000,0.250000,0.170000,-0.680000,19.830000,11.229000,18.510000,1.016000,0.000000,1559171889.932711
343108.000042,2055,3,6,34.592263,-112.433289,1578.196000,0.110000,-0.050000,-0.580000,19.799999,11.212000,18.471001,1.032000,0.000000,1559171890.133004
343108.200042,2055,3,6,34.592263,-112.433289,1578.297000,0.240000,0.160000,-0.590000,19.770000,11.195000,18.431999,1.008000,0.000000,1559171890.333344
343108.400043,2055,3,6,34.592263,-112.433290,1578.216000,-0.140000,-0.180000,-0.260000,19.709999,11.161000,18.393000,0.680000,0.000000,1559171890.529951
343108.600044,2055,3,6,34.592263,-112.433291,1578.262000,0.120000,-0.100000,-0.310000,19.680000,11.144000,18.360001,1.024000,0.000000,1559171890.731612
343108.800044,2055,3,6,34.592263,-112.433291,1578.323000,0.170000,0.160000,-0.410000,19.650000,11.127000,18.327000,0.968000,0.000000,1559171890.931982
343109.000045,2055,3,6,34.592262,-112.433292,1578.310000,-0.050000,-0.070000,-0.130000,19.620001,11.110000,18.288000,0.800000,0.000000,1559171891.133609
343109.200046,2055,3,6,34.592262,-112.433293,1578.299000,0.200000,0.010000,-0.270000,19.559999,11.076000,18.231001,1.000000,0.000000,1559171891.331475
343109.400047,2055,3,6,34.592263,-112.433293,1578.294000,0.140000,-0.060000,-0.220000,19.500000,11.042000,18.171000,1.000000,0.000000,1559171891.533176
343109.600047,2055,3,6,34.592263,-112.433294,1578.359000,-0.060000,0.030000,-0.230000,19.410000,10.991000,18.101999,0.864000,0.000000,1559171891.735991
343109.800048,2055,3,6,34.592263,-112.433295,1578.525000,0.110000,0.030000,-0.530000,19.350000,10.957000,18.035999,1.008000,0.000000,1559171891.922470
343110.000049,2055,3,6,34.592263,-112.433296,1578.567000,0.050000,-0.120000,-0.400000,19.290001,10.923000,17.966999,0.952000,0.000000,1559171892.135479
343110.200050,2055,3,6,34.592263,-112.433296,1578.718000,0.070000,0.040000,-0.530000,19.200001,10.872000,17.882999,0.960000,0.000000,1559171892.333387
343110.400050,2055,3,6,34.592263,-112.433297,1578.661000,0.090000,-0.090000,-0.360000,19.110001,10.821000,17.799000,0.928000,0.000000,1559171892.532458
343110.600051,2055,3,6,34.592263,-112.433298,1578.821000,0.290000,-0.020000,-0.530000,19.020000,10.770000,17.715000,0.960000,0.000000,1559171892.732851
343110.800052,2055,3,6,34.592264,-112.433299,1579.019000,0.180000,0.070000,-0.710000,18.930000,10.719000,17.634001,0.960000,0.000000,1559171892.932081
343111.000052,2055,3,6,34.592264,-112.433300,1579.166000,0.300000,-0.370000,-0.670000,18.870001,10.685000,17.559000,0.888000,0.000000,1559171893.133611
343111.200053,2055,3,6,34.592265,-112.433301,1579.351000,0.200000,-0.120000,-0.730000,18.780001,10.634000,17.483999,0.944000,0.000000,1559171893.331511
343111.400054,2055,3,6,34.592265,-112.433302,1579.486000,0.270000,-0.040000,-0.720000,18.719999,10.600000,17.409000,0.936000,0.000000,1559171893.534373
343111.600055,2055,3,6,34.592265,-112.433303,1579.622000,0.150000,-0.160000,-0.630000,18.629999,10.550000,17.340000,0.928000,0.000000,1559171893.720909
343111.800055,2055,3,6,34.592266,-112.433304,1579.849000,0.240000,-0.070000,-0.780000,18.570000,10.516000,17.274000,0.952000,0.000000,1559171893.935285
343112.000056,2055,3,6,34.592265,-112.433305,1579.911000,-0.080000,-0.170000,-0.440000,18.510000,10.482000,17.211000,0.800000,0.000000,1559171894.132890
343112.200057,2055,3,6,34.592265,-112.433305,1580.016000,0.080000,-0.060000,-0.380000,18.450001,10.448000,17.148001,0.952000,0.000000,1559171894.336999
343112.400057,2055,3,6,34.592266,-112.433306,1580.254000,0.140000,0.070000,-0.670000,18.389999,10.414000,17.091000,0.968000,0.000000,1559171894.534925
343112.600058,2055,3,6,34.592266,-112.433306,1580.448000,0.160000,0.000000,-0.710000,18.330000,10.380000,17.034000,0.968000,0.000000,1559171894.732763
343112.800059,2055,3,6,34.592267,-112.433307,1580.663000,0.370000,-0.030000,-0.770000,18.270000,10.346000,16.980000,0.960000,0.000000,1559171894.933169
343113.000060,2055,3,6,34.592267,-112.433308,1580.838000,0.210000,-0.200000,-0.710000,18.209999,10.312000,16.923000,0.920000,0.000000,1559171895.132250
343113.200060,2055,3,6,34.592267,-112.433309,1580.960000,0.200000,-0.260000,-0.690000,18.150000,10.278000,16.868999,0.904000,0.000000,1559171895.332620
343113.400061,2055,3,6,34.592267,-112.433309,1581.103000,0.130000,-0.090000,-0.580000,18.090000,10.244000,16.812000,0.928000,0.000000,1559171895.531742
343113.600062,2055,3,6,34.592268,-112.433310,1581.285000,0.290000,-0.080000,-0.590000,18.030001,10.210000,16.757999,0.952000,0.000000,1559171895.733374
343113.800063,2055,3,6,34.592268,-112.433311,1581.359000,0.020000,-0.150000,-0.460000,18.000000,10.193000,16.712999,0.896000,0.000000,1559171895.931362
343114.000063,2055,3,6,34.592268,-112.433311,1581.457000,0.110000,-0.230000,-0.330000,17.969999,10.176000,16.671000,0.864000,0.000000,1559171896.132882
343114.200064,2055,3,6,34.592269,-112.433312,1581.626000,0.110000,-0.140000,-0.460000,17.910000,10.142000,16.635000,0.976000,0.000000,1559171896.331991
343114.400065,2055,3,6,34.592269,-112.433312,1581.787000,0.160000,-0.110000,-0.420000,17.879999,10.125000,16.599001,0.984000,0.000000,1559171896.533650
343114.600065,2055,3,6,34.592270,-112.433313,1581.956000,0.250000,-0.250000,-0.530000,17.850000,10.108000,16.559999,0.936000,0.000000,1559171896.731556
343114.800066,2055,3,6,34.592270,-112.433313,1582.139000,0.160000,-0.050000,-0.460000,17.820000,10.091000,16.524000,0.976000,0.000000,1559171896.933117
343115.000067,2055,3,6,34.592271,-112.433314,1582.366000,0.290000,0.080000,-0.570000,17.760000,10.057000,16.476000,0.952000,0.000000,1559171897.135984
343115.200068,2055,3,6,34.592272,-112.433314,1582.653000,0.400000,-0.120000,-0.790000,17.730000,10.040000,16.440001,0.952000,0.000000,1559171897.332610
343115.400068,2055,3,6,34.592272,-112.433314,1582.917000,0.130000,-0.030000,-0.760000,17.670000,10.006000,16.395000,0.928000,0.000000,1559171897.533063
343115.600069,2055,3,6,34.592273,-112.433315,1583.108000,0.250000,0.060000,-0.770000,17.639999,9.989000,16.350000,0.928000,0.000000,1559171897.733363
343115.800070,2055,3,6,34.592273,-112.433315,1583.268000,0.130000,-0.190000,-0.720000,17.580000,9.955000,16.313999,0.896000,0.000000,1559171897.931241
343116.000070,2055,3,6,34.592273,-112.433315,1583.432000,0.110000,0.060000,-0.610000,17.549999,9.938000,16.281000,0.912000,0.000000,1559171898.132863
343116.200071,2055,3,6,34.592274,-112.433315,1583.597000,0.120000,-0.090000,-0.590000,17.520000,9.921000,16.247999,0.920000,0.000000,1559171898.332072
343116.400072,2055,3,6,34.592273,-112.433315,1583.681000,-0.070000,0.080000,-0.530000,17.490000,9.904000,16.202999,0.832000,0.000000,1559171898.528689
343116.600073,2055,3,6,34.592274,-112.433315,1583.942000,0.350000,0.000000,-0.780000,17.430000,9.870000,16.160999,0.968000,0.000000,1559171898.731618
343116.800073,2055,3,6,34.592275,-112.433315,1584.130000,0.290000,0.160000,-0.720000,17.400000,9.853000,16.122000,0.944000,0.000000,1559171898.933338
343117.000074,2055,3,6,34.592275,-112.433315,1584.335000,0.060000,-0.120000,-0.680000,17.370001,9.836000,16.083000,0.920000,0.000000,1559171899.132324
343117.200075,2055,3,7,34.592275,-112.433315,1584.335000,0.230000,0.060000,-0.600000,17.219999,14.509000,15.963000,0.816000,0.000000,1559171899.336633
343117.400076,2055,3,7,34.592275,-112.433314,1584.285000,0.180000,-0.070000,-0.550000,17.129999,14.434000,15.861000,0.784000,0.000000,1559171899.538129
343117.600076,2055,3,7,34.592275,-112.433314,1584.302000,0.150000,0.230000,-0.540000,17.010000,14.333000,15.756000,0.736000,0.000000,1559171899.735942
343117.800077,2055,3,7,34.592275,-112.433313,1584.273000,0.250000,0.070000,-0.440000,16.920000,14.257000,15.669000,0.784000,0.000000,1559171899.938842
343118.000078,2055,3,7,34.592275,-112.433313,1584.252000,0.050000,-0.100000,-0.390000,16.830000,14.181000,15.573000,0.768000,0.000000,1559171900.132954
343118.200078,2055,3,7,34.592275,-112.433313,1584.207000,0.070000,-0.090000,-0.220000,16.740000,14.105000,15.480000,0.768000,0.000000,1559171900.333379
343118.400079,2055,3,7,34.592275,-112.433313,1584.260000,0.040000,-0.190000,-0.330000,16.620001,14.004000,15.384000,0.712000,0.000000,1559171900.532514
343118.600080,2055,3,7,34.592275,-112.433313,1584.237000,0.090000,-0.060000,-0.300000,16.530001,13.928000,15.297000,0.800000,0.000000,1559171900.731644
343118.800081,2055,3,7,34.592275,-112.433313,1584.327000,0.230000,0.080000,-0.560000,16.469999,13.877000,15.213000,0.816000,0.000000,1559171900.933166
343119.000081,2055,3,7,34.592275,-112.433313,1584.344000,0.090000,-0.040000,-0.450000,16.379999,13.802000,15.129000,0.800000,0.000000,1559171901.136019
343119.200082,2055,3,7,34.592275,-112.433313,1584.407000,0.230000,-0.240000,-0.520000,16.290001,13.726000,15.048000,0.752000,0.000000,1559171901.337645
343119.400083,2055,3,7,34.592276,-112.433313,1584.443000,0.310000,0.000000,-0.570000,16.230000,13.675000,14.979000,0.816000,0.000000,1559171901.535549
343119.600084,2055,3,7,34.592276,-112.433312,1584.527000,0.370000,0.100000,-0.830000,16.139999,13.599000,14.913000,0.824000,0.000000,1559171901.738449
343119.800084,2055,3,7,34.592276,-112.433312,1584.555000,-0.010000,-0.020000,-0.590000,16.080000,13.549000,14.850000,0.752000,0.000000,1559171901.937637
343120.000085,2055,3,7,34.592276,-112.433312,1584.606000,0.110000,0.000000,-0.720000,16.020000,13.498000,14.784000,0.768000,0.000000,1559171902.137924
343120.200086,2055,3,7,34.592276,-112.433312,1584.560000,0.060000,0.150000,-0.410000,15.960000,13.448000,14.712000,0.736000,0.000000,1559171902.335791
343120.400086,2055,3,7,34.592276,-112.433311,1584.549000,0.160000,-0.050000,-0.450000,15.870000,13.372000,14.646000,0.776000,0.000000,1559171902.532431
343120.600087,2055,3,7,34.592276,-112.433311,1584.501000,0.050000,0.030000,-0.260000,15.810000,13.321000,14.589000,0.816000,0.000000,1559171902.731476
343120.800088,2055,3,7,34.592276,-112.433311,1584.398000,-0.050000,0.020000,-0.090000,15.780000,13.296000,14.535000,0.584000,0.000000,1559171902.931918
343121.000089,2055,3,7,34.592275,-112.433311,1584.238000,-0.150000,-0.160000,0.200000,15.720000,13.246000,14.481000,0.744000,0.000000,1559171903.136022
343121.200089,2055,3,7,34.592275,-112.433310,1584.199000,0.040000,0.100000,-0.060000,15.660000,13.195000,14.427000,0.584000,0.000000,1559171903.332679
343121.400090,2055,3,7,34.592275,-112.433310,1584.089000,0.140000,0.150000,-0.050000,15.600000,13.144000,14.373000,0.512000,0.000000,1559171903.533173
343121.600091,2055,3,7,34.592275,-112.433310,1584.031000,0.050000,0.020000,-0.150000,15.540000,13.094000,14.322000,0.816000,0.000000,1559171903.733452
343121.800092,2055,3,7,34.592275,-112.433309,1583.963000,0.100000,-0.140000,-0.230000,15.480000,13.043000,14.271000,0.728000,0.000000,1559171903.932562
343122.000092,2055,3,7,34.592276,-112.433310,1583.974000,0.190000,-0.180000,-0.390000,15.420000,12.993000,14.214000,0.744000,0.000000,1559171904.135418
343122.200093,2055,3,7,34.592276,-112.433310,1583.878000,0.050000,-0.100000,-0.440000,15.390000,12.968000,14.160000,0.744000,0.000000,1559171904.333310
343122.400094,2055,3,7,34.592276,-112.433309,1583.830000,0.190000,0.070000,-0.670000,15.330000,12.917000,14.112000,0.760000,0.000000,1559171904.533648
343122.600094,2055,3,7,34.592276,-112.433309,1583.730000,0.040000,-0.060000,-0.420000,15.270000,12.866000,14.055000,0.736000,0.000000,1559171904.731542
343122.800095,2055,3,7,34.592276,-112.433309,1583.657000,-0.060000,-0.040000,-0.430000,15.210000,12.816000,14.001000,0.712000,0.000000,1559171904.933362
343123.000096,2055,3,7,34.592276,-112.433309,1583.625000,0.260000,-0.130000,-0.590000,15.150000,12.765000,13.950000,0.784000,0.000000,1559171905.132348
343123.200097,2055,3,7,34.592277,-112.433309,1583.559000,0.190000,-0.100000,-0.480000,15.120000,12.740000,13.914000,0.784000,0.000000,1559171905.332670
343123.400097,2055,3,7,34.592277,-112.433308,1583.530000,0.050000,0.010000,-0.490000,15.060000,12.689000,13.869000,0.784000,0.000000,1559171905.533042
343123.600098,2055,3,7,34.592277,-112.433308,1583.408000,0.090000,0.030000,-0.290000,15.030000,12.664000,13.830000,0.808000,0.000000,1559171905.732190
343123.800099,2055,3,7,34.592277,-112.433308,1583.339000,-0.080000,0.000000,-0.320000,15.000000,12.639000,13.794000,0.704000,0.000000,1559171905.932522
343124.000100,2055,3,7,34.592277,-112.433307,1583.274000,0.060000,-0.110000,-0.430000,14.970000,12.614000,13.758000,0.784000,0.000000,1559171906.132896
343124.200100,2055,3,7,34.592277,-112.433307,1583.199000,0.050000,-0.210000,-0.400000,14.910000,12.563000,13.722000,0.736000,0.000000,1559171906.332022
343124.400101,2055,3,7,34.592277,-112.433307,1583.173000,0.200000,0.070000,-0.580000,14.880000,12.538000,13.686000,0.808000,0.000000,1559171906.533771
343124.600102,2055,3,7,34.592277,-112.433307,1583.098000,0.110000,-0.200000,-0.500000,14.850000,12.512000,13.650000,0.752000,0.000000,1559171906.735330
343124.800102,2055,3,7,34.592278,-112.433307,1583.045000,0.190000,0.170000,-0.620000,14.820000,12.487000,13.611000,0.776000,0.000000,1559171906.945563
343125.000103,2055,3,7,34.592278,-112.433306,1582.911000,0.170000,-0.040000,-0.460000,14.760000,12.437000,13.584000,0.800000,0.000000,1559171907.132312
343125.200104,2055,3,7,34.592278,-112.433306,1582.815000,0.020000,0.130000,-0.340000,14.760000,12.437000,13.554000,0.744000,0.000000,1559171907.332655
343125.400105,2055,3,7,34.592278,-112.433306,1582.753000,0.150000,-0.100000,-0.460000,14.730000,12.411000,13.527000,0.800000,0.000000,1559171907.533057
343125.600105,2055,3,7,34.592278,-112.433305,1582.712000,0.240000,-0.080000,-0.570000,14.700000,12.386000,13.503000,0.816000,0.000000,1559171907.732180
343125.800106,2055,3,7,34.592278,-112.433305,1582.540000,0.020000,0.000000,-0.370000,14.670000,12.361000,13.476000,0.776000,0.000000,1559171907.932666
343126.000107,2055,3,7,34.592278,-112.433305,1582.353000,-0.100000,0.060000,-0.110000,14.640000,12.336000,13.452000,0.432000,0.000000,1559171908.132933
343126.200108,2055,3,7,34.592278,-112.433304,1582.247000,0.170000,0.140000,-0.230000,14.610000,12.310000,13.431000,0.752000,0.000000,1559171908.333286
343126.400108,2055,3,7,34.592278,-112.433304,1582.215000,0.240000,-0.200000,-0.440000,14.580000,12.285000,13.413000,0.792000,0.000000,1559171908.532421
343126.600109,2055,3,7,34.592279,-112.433304,1582.185000,0.080000,-0.120000,-0.480000,14.580000,12.285000,13.389000,0.776000,0.000000,1559171908.732771
343126.800110,2055,3,7,34.592279,-112.433304,1582.179000,0.240000,-0.030000,-0.710000,14.550000,12.260000,13.368000,0.792000,0.000000,1559171908.934396
343127.000111,2055,3,7,34.592279,-112.433303,1582.035000,0.050000,0.040000,-0.360000,14.520000,12.234000,13.344000,0.744000,0.000000,1559171909.132268
